2025-09-17 19:57:47 | INFO | Consumer interrupted by user.
2025-09-17 20:04:48 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just loved an app! It was weird.', 'author': 'Alice', 'timestamp': '2025-09-17 20:04:48', 'category': 'other', 'sentiment': 0.4, 'keyword_mentioned': 'other', 'message_length': 34}
2025-09-17 20:04:53 | INFO | {'message': 'I just saw recipe! It was boring.', 'author': 'Alice', 'timestamp': '2025-09-17 20:04:53', 'category': 'food', 'sentiment': 0.92, 'keyword_mentioned': 'recipe', 'message_length': 33}
2025-09-17 20:04:53 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just saw recipe! It was boring.', 'author': 'Alice', 'timestamp': '2025-09-17 20:04:53', 'category': 'food', 'sentiment': 0.92, 'keyword_mentioned': 'recipe', 'message_length': 33}
2025-09-17 20:04:58 | INFO | {'message': 'I just saw a movie! It was weird.', 'author': 'Alice', 'timestamp': '2025-09-17 20:04:58', 'category': 'entertainment', 'sentiment': 0.74, 'keyword_mentioned': 'movie', 'message_length': 33}
2025-09-17 20:04:58 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just saw a movie! It was weird.', 'author': 'Alice', 'timestamp': '2025-09-17 20:04:58', 'category': 'entertainment', 'sentiment': 0.74, 'keyword_mentioned': 'movie', 'message_length': 33}
2025-09-17 20:05:03 | INFO | {'message': 'I just found an app! It was funny.', 'author': 'Bob', 'timestamp': '2025-09-17 20:05:03', 'category': 'other', 'sentiment': 0.65, 'keyword_mentioned': 'other', 'message_length': 34}
2025-09-17 20:05:03 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just found an app! It was funny.', 'author': 'Bob', 'timestamp': '2025-09-17 20:05:03', 'category': 'other', 'sentiment': 0.65, 'keyword_mentioned': 'other', 'message_length': 34}
2025-09-17 20:05:08 | INFO | {'message': 'I just loved recipe! It was boring.', 'author': 'Bob', 'timestamp': '2025-09-17 20:05:08', 'category': 'food', 'sentiment': 0.26, 'keyword_mentioned': 'recipe', 'message_length': 35}
2025-09-17 20:05:08 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just loved recipe! It was boring.', 'author': 'Bob', 'timestamp': '2025-09-17 20:05:08', 'category': 'food', 'sentiment': 0.26, 'keyword_mentioned': 'recipe', 'message_length': 35}
2025-09-17 20:05:12 | WARNING | Producer interrupted by user.
2025-09-17 20:05:12 | INFO | Kafka producer closed.
2025-09-17 20:05:12 | INFO | Producer shutting down.
2025-09-17 20:05:13 | INFO | Consumer interrupted by user.
